tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,MonthlyCharges,TotalCharges,MonthlyChargesPerTenure,TotalChargesPerTenure,Churn
18,0,0,0,0,0,74.15,1345.75,4.1194444444444445,74.76388888888889,0
23,2,0,2,0,1,78.55,1843.05,3.4152173913043478,80.13260869565217,0
4,0,0,0,0,0,45.3,196.95,11.325,49.2375,1
70,1,1,1,1,2,19.85,1433.8,0.2835714285714286,20.482857142857142,0
4,0,0,0,0,0,50.7,214.55,12.675,53.6375,0
19,0,0,0,0,0,45.0,865.85,2.3684210526315788,45.57105263157895,0
18,0,2,2,0,0,77.8,1358.6,4.322222222222222,75.47777777777777,0
38,2,0,0,0,0,83.45,3147.15,2.1960526315789473,82.81973684210527,0
2,0,0,0,0,0,73.25,131.05,36.625,65.525,1
47,2,2,0,0,1,94.8,4535.85,2.0170212765957447,96.50744680851065,0
52,1,1,1,1,2,20.1,1078.75,0.38653846153846155,20.745192307692307,0
9,0,0,0,0,0,59.9,542.4,6.655555555555555,60.266666666666666,0
26,2,2,2,2,1,90.1,2312.55,3.465384615384615,88.94423076923077,0
8,0,0,2,0,0,51.05,415.05,6.38125,51.88125,1
44,0,2,2,2,1,70.95,3250.45,1.6125,73.87386363636364,0
3,0,2,0,0,0,29.2,98.5,9.733333333333333,32.833333333333336,0
2,0,0,0,0,0,46.6,87.9,23.3,43.95,0
9,0,0,0,0,0,85.35,754.65,9.483333333333333,83.85,1
1,0,0,0,0,0,75.35,75.35,75.35,75.35,1
25,2,0,0,0,0,74.3,1952.25,2.972,78.09,0
2,0,0,0,0,0,69.3,153.8,34.65,76.9,0
43,2,0,0,0,0,75.2,3198.6,1.7488372093023257,74.38604651162791,1
1,1,1,1,1,0,20.9,20.9,20.9,20.9,1
58,0,2,2,0,1,94.3,5610.15,1.6258620689655172,96.72672413793103,0
59,2,0,2,2,2,76.45,4519.5,1.2957627118644068,76.60169491525424,0
44,2,0,2,0,1,54.0,2440.25,1.2272727272727273,55.46022727272727,0
66,0,2,0,2,1,104.25,6860.6,1.5795454545454546,103.94848484848485,0
68,1,1,1,1,2,19.95,1377.7,0.2933823529411765,20.26029411764706,0
9,0,0,0,0,0,24.95,190.25,2.772222222222222,21.13888888888889,0
19,2,0,2,0,0,84.75,1651.95,4.4605263157894735,86.94473684210527,0
4,1,1,1,1,0,19.75,78.3,4.9375,19.575,0
70,2,2,2,2,2,113.65,7939.25,1.6235714285714287,113.41785714285714,0
1,0,0,0,0,0,44.9,44.9,44.9,44.9,0
8,0,0,0,0,0,75.25,576.7,9.40625,72.0875,0
53,1,1,1,1,2,24.6,1279.0,0.4641509433962264,24.132075471698112,0
51,1,1,1,1,1,25.0,1260.7,0.49019607843137253,24.719607843137254,0
11,1,1,1,1,0,20.95,267.35,1.9045454545454545,24.30454545454546,0
60,2,0,2,2,2,110.6,6586.85,1.8433333333333333,109.78083333333333,0
17,2,2,0,0,0,55.5,934.15,3.264705882352941,54.949999999999996,0
3,0,0,0,0,0,43.3,123.65,14.433333333333332,41.21666666666667,1
70,2,2,2,2,1,109.5,7534.65,1.5642857142857143,107.63785714285714,1
1,1,1,1,1,0,19.45,19.45,19.45,19.45,0
43,0,0,0,0,0,84.85,3645.6,1.9732558139534881,84.78139534883721,0
16,1,1,1,1,0,19.6,314.45,1.225,19.653125,0
57,2,2,0,0,1,53.45,3053.0,0.9377192982456141,53.56140350877193,0
37,1,1,1,1,1,19.8,677.05,0.5351351351351351,18.298648648648648,0
72,2,2,2,2,2,112.1,7965.95,1.5569444444444445,110.63819444444444,0
11,0,0,0,0,0,84.8,906.85,7.709090909090909,82.44090909090909,1
50,0,2,2,0,0,95.05,4888.7,1.901,97.774,1
5,0,0,2,0,0,50.35,237.25,10.07,47.45,1
1,0,0,0,0,0,74.6,74.6,74.6,74.6,1
16,1,1,1,1,0,19.7,342.4,1.23125,21.4,1
2,0,0,2,0,0,74.2,140.1,37.1,70.05,0
17,0,0,2,2,0,69.0,1108.0,4.0588235294117645,65.17647058823529,0
16,1,1,1,1,1,19.35,295.55,1.209375,18.471875,0
15,0,0,2,0,0,59.45,892.65,3.9633333333333334,59.51,1
10,1,1,1,1,1,19.8,198.25,1.98,19.825,0
46,2,2,0,2,1,105.2,4822.85,2.2869565217391306,104.8445652173913,1
64,0,2,2,2,2,109.2,6741.15,1.70625,105.33046875,0
1,0,2,0,0,0,79.15,79.15,79.15,79.15,0
25,0,2,2,0,1,53.65,1355.45,2.146,54.218,0
71,2,2,2,2,2,100.2,7209.0,1.411267605633803,101.53521126760563,0
8,0,0,0,0,0,45.15,438.4,5.64375,54.8,1
72,2,2,2,2,2,108.65,7726.35,1.5090277777777779,107.31041666666667,0
49,2,0,0,0,0,40.65,2070.75,0.8295918367346938,42.26020408163265,0
29,2,2,2,2,1,55.35,1636.95,1.9086206896551725,56.44655172413793,0
72,2,2,2,2,2,105.6,7581.5,1.4666666666666666,105.29861111111111,0
31,0,2,2,0,0,93.8,3019.5,3.0258064516129033,97.40322580645162,1
50,0,0,0,0,0,95.7,4729.75,1.9140000000000001,94.595,0
71,2,0,2,2,2,83.2,6126.1,1.171830985915493,86.2830985915493,0
70,2,2,2,2,2,90.05,6333.4,1.2864285714285715,90.47714285714285,0
71,2,0,0,2,1,97.65,6687.85,1.3753521126760564,94.19507042253521,0
61,2,2,2,2,2,68.05,4158.25,1.1155737704918032,68.16803278688525,0
32,0,0,0,2,0,96.2,3183.4,3.00625,99.48125,1
1,0,0,0,0,0,79.6,79.6,79.6,79.6,1
68,2,2,2,0,2,102.1,7149.35,1.5014705882352941,105.1375,0
62,1,1,1,1,2,23.4,1429.65,0.37741935483870964,23.058870967741935,0
7,0,0,0,0,0,71.05,472.65,10.15,67.52142857142857,0
20,0,0,0,0,0,85.25,1734.5,4.2625,86.725,1
6,1,1,1,1,1,19.45,113.5,3.2416666666666667,18.916666666666668,0
33,2,2,2,0,0,59.45,1884.65,1.8015151515151515,57.11060606060607,0
28,0,0,0,0,1,92.2,2568.15,3.292857142857143,91.71964285714286,0
27,1,1,1,1,2,19.85,470.0,0.7351851851851853,17.40740740740741,0
7,0,0,0,0,0,43.9,278.4,6.271428571428571,39.771428571428565,0
26,0,0,0,2,0,80.5,2088.8,3.0961538461538463,80.33846153846154,1
5,0,2,0,0,0,89.8,502.6,17.96,100.52000000000001,1
30,2,0,0,0,0,90.5,2595.85,3.0166666666666666,86.52833333333334,0
63,0,2,0,0,1,90.45,5825.5,1.4357142857142857,92.46825396825396,0
1,0,2,0,0,0,50.75,50.75,50.75,50.75,1
53,0,2,2,2,1,84.6,4449.75,1.5962264150943395,83.95754716981132,0
14,0,2,0,2,0,89.65,1208.35,6.403571428571429,86.31071428571428,1
21,0,2,0,2,0,99.15,1956.4,4.7214285714285715,93.16190476190476,0
17,1,1,1,1,1,19.95,310.6,1.173529411764706,18.27058823529412,0
16,1,1,1,1,2,20.5,290.55,1.28125,18.159375,0
35,0,0,2,0,0,62.1,2096.1,1.7742857142857142,59.888571428571424,0
32,0,0,0,0,0,79.5,2665.0,2.484375,83.28125,0
28,1,1,1,1,0,19.55,543.8,0.6982142857142858,19.42142857142857,0
1,1,1,1,1,0,20.35,20.35,20.35,20.35,0
59,0,0,0,2,0,51.7,3005.8,0.876271186440678,50.94576271186441,0
72,1,1,1,1,1,23.3,1623.15,0.3236111111111111,22.543750000000003,0
36,0,2,0,2,1,65.4,2498.4,1.8166666666666669,69.4,1
40,2,2,0,0,0,65.1,2586.0,1.6275,64.65,0
40,0,0,2,0,0,81.2,3292.3,2.0300000000000002,82.3075,0
9,0,0,2,2,0,72.9,651.4,8.100000000000001,72.37777777777778,1
63,2,2,2,2,2,74.5,4674.55,1.1825396825396826,74.19920634920635,0
3,0,0,0,0,0,80.5,232.35,26.833333333333332,77.45,0
40,0,2,2,2,1,60.3,2448.5,1.5074999999999998,61.2125,0
8,2,0,0,0,0,75.0,658.1,9.375,82.2625,0
34,2,0,0,2,1,90.15,3128.8,2.6514705882352945,92.02352941176471,0
5,2,0,2,2,0,40.0,223.45,8.0,44.69,1
9,0,2,0,0,0,99.45,919.4,11.05,102.15555555555555,1
9,0,2,2,0,0,69.05,653.95,7.672222222222222,72.66111111111111,0
31,0,0,0,0,0,59.7,1825.5,1.9258064516129034,58.88709677419355,0
50,1,1,1,1,1,19.85,943.1,0.397,18.862000000000002,0
2,2,2,0,2,0,86.25,181.65,43.125,90.825,1
1,0,0,0,0,0,45.65,45.65,45.65,45.65,1
8,0,0,0,0,0,70.1,551.35,8.7625,68.91875,1
9,0,2,0,0,0,40.75,359.4,4.527777777777778,39.93333333333333,0
2,0,0,0,0,0,70.2,115.95,35.1,57.975,1
3,2,2,0,0,0,55.35,165.2,18.45,55.06666666666666,1
25,0,0,0,2,0,95.7,2338.35,3.8280000000000003,93.53399999999999,0
1,0,0,0,0,0,46.3,46.3,46.3,46.3,0
45,2,2,2,2,0,81.3,3541.1,1.8066666666666666,78.69111111111111,0
51,0,2,2,0,0,84.2,4146.05,1.6509803921568629,81.29509803921569,1
55,1,1,1,1,0,20.0,1087.25,0.36363636363636365,19.76818181818182,0
38,2,2,2,0,0,66.15,2522.4,1.7407894736842107,66.37894736842105,0
2,0,0,0,0,0,45.85,81.0,22.925,40.5,1
38,1,1,1,1,0,19.6,717.3,0.5157894736842106,18.876315789473683,0
34,0,2,0,0,0,49.8,1734.2,1.464705882352941,51.00588235294118,0
70,0,0,2,0,1,101.75,7069.3,1.4535714285714285,100.99000000000001,0
13,2,0,0,2,1,55.15,742.9,4.242307692307692,57.146153846153844,0
39,0,0,0,0,0,75.25,3017.65,1.9294871794871795,77.37564102564103,1
61,0,2,2,0,1,103.95,6423.0,1.7040983606557378,105.29508196721312,0
12,0,0,2,0,0,100.15,1164.3,8.345833333333333,97.02499999999999,1
41,0,2,0,2,2,99.65,4220.35,2.430487804878049,102.93536585365854,0
21,0,0,0,0,0,73.7,1558.7,3.5095238095238095,74.22380952380952,0
55,0,0,2,0,1,50.05,2743.45,0.9099999999999999,49.880909090909086,0
69,2,0,2,2,2,60.25,4055.5,0.8731884057971014,58.77536231884058,0
26,0,2,2,0,0,105.75,2710.25,4.0673076923076925,104.24038461538461,1
69,2,2,0,0,1,87.3,6055.55,1.2652173913043478,87.76159420289855,0
18,0,0,2,0,0,48.35,810.7,2.6861111111111113,45.03888888888889,1
47,0,2,0,0,0,54.25,2538.2,1.1542553191489362,54.00425531914893,0
72,2,2,2,2,2,85.3,6129.2,1.1847222222222222,85.12777777777778,0
33,0,2,2,2,0,50.0,1750.85,1.5151515151515151,53.056060606060605,0
2,0,0,0,0,0,24.4,36.55,12.2,18.275,1
72,2,2,2,2,2,90.95,6652.45,1.2631944444444445,92.39513888888888,0
37,0,0,0,0,0,72.25,2575.45,1.9527027027027026,69.60675675675675,0
62,0,2,2,0,0,96.1,6019.35,1.5499999999999998,97.08629032258065,0
71,1,1,1,1,2,19.85,1379.6,0.2795774647887324,19.430985915492958,0
23,0,2,0,2,0,55.3,1284.2,2.404347826086956,55.834782608695654,0
16,1,1,1,1,1,20.1,296.15,1.25625,18.509375,0
9,2,0,2,2,0,69.5,653.25,7.722222222222222,72.58333333333333,0
17,1,1,1,1,2,25.15,412.6,1.4794117647058822,24.27058823529412,0
4,1,1,1,1,0,20.95,85.5,5.2375,21.375,1
1,2,0,0,0,0,49.55,49.55,49.55,49.55,1
24,0,0,2,0,0,79.65,1928.7,3.31875,80.3625,0
1,0,0,0,0,0,71.25,71.25,71.25,71.25,0
72,2,2,2,2,2,113.8,7845.8,1.5805555555555555,108.96944444444445,0
72,1,1,1,1,2,24.55,1750.7,0.34097222222222223,24.31527777777778,0
11,1,1,1,1,0,19.7,216.2,1.7909090909090908,19.654545454545453,0
9,1,1,1,1,0,20.25,178.5,2.25,19.833333333333332,1
2,0,2,0,0,0,50.15,115.1,25.075,57.55,1
60,0,0,2,0,1,100.5,6029.0,1.675,100.48333333333333,0
29,0,2,2,0,0,95.9,2745.2,3.306896551724138,94.66206896551724,1
49,0,0,2,2,2,74.45,3721.9,1.519387755102041,75.95714285714286,0
30,0,2,2,0,0,104.1,3121.1,3.4699999999999998,104.03666666666666,0
53,1,1,1,1,1,19.05,990.45,0.359433962264151,18.687735849056605,0
39,1,1,1,1,2,25.0,1004.35,0.6410256410256411,25.752564102564104,0
9,1,1,1,1,0,19.05,157.65,2.1166666666666667,17.516666666666666,0
39,0,0,2,2,1,81.9,3219.75,2.1,82.5576923076923,0
8,0,0,0,0,0,69.7,572.85,8.7125,71.60625,0
51,0,0,2,0,1,90.15,4554.85,1.7676470588235296,89.31078431372549,0
71,1,1,1,1,2,25.35,1847.55,0.3570422535211268,26.021830985915493,0
71,1,1,1,1,2,24.65,1766.75,0.3471830985915493,24.883802816901408,0
70,1,1,1,1,2,19.55,1462.05,0.2792857142857143,20.88642857142857,0
1,0,0,0,0,0,25.25,25.25,25.25,25.25,1
38,2,2,0,2,2,60.0,2193.2,1.5789473684210527,57.715789473684204,0
28,0,2,2,0,0,89.9,2433.5,3.210714285714286,86.91071428571429,0
32,1,1,1,1,0,19.4,641.15,0.60625,20.0359375,0
49,0,2,0,0,2,49.8,2398.4,1.0163265306122449,48.946938775510205,0
37,1,1,1,1,2,24.1,861.85,0.6513513513513514,23.293243243243243,0
10,0,0,2,2,0,54.25,583.0,5.425,58.3,0
67,2,2,2,0,1,109.9,7332.4,1.6402985074626866,109.43880597014925,0
7,0,0,2,2,1,35.5,249.55,5.071428571428571,35.65,0
51,0,0,0,0,1,87.55,4475.9,1.7166666666666666,87.7627450980392,0
9,0,0,0,0,0,45.15,416.45,5.016666666666667,46.27222222222222,1
9,0,0,0,0,0,88.4,788.6,9.822222222222223,87.62222222222222,0
4,0,0,0,2,0,50.8,202.3,12.7,50.575,0
71,2,2,2,0,2,99.0,6994.6,1.3943661971830985,98.51549295774649,0
50,0,0,0,0,0,84.4,4116.15,1.6880000000000002,82.323,1
24,0,0,2,0,2,96.55,2263.45,4.022916666666666,94.31041666666665,0
22,2,0,0,0,1,59.75,1374.35,2.715909090909091,62.470454545454544,0
44,2,2,2,0,0,111.5,4915.15,2.534090909090909,111.70795454545454,0
33,1,1,1,1,0,24.25,838.5,0.7348484848484849,25.40909090909091,0
1,0,0,0,0,0,75.1,75.1,75.1,75.1,1
54,0,0,0,0,1,70.15,3715.65,1.2990740740740743,68.80833333333334,1
42,0,2,0,0,0,101.75,4273.45,2.4226190476190474,101.74880952380951,1
1,0,0,0,0,0,45.8,45.8,45.8,45.8,1
1,1,1,1,1,0,20.5,20.5,20.5,20.5,0
30,2,2,0,2,1,70.4,2044.75,2.3466666666666667,68.15833333333333,0
1,0,0,0,2,0,30.55,30.55,30.55,30.55,0
16,2,2,0,2,0,84.9,1398.25,5.30625,87.390625,0
1,1,1,1,1,0,20.1,20.1,20.1,20.1,1
9,0,0,0,2,0,40.65,328.95,4.516666666666667,36.55,1
46,0,0,2,0,0,101.0,4680.05,2.1956521739130435,101.74021739130436,1
1,0,0,0,0,0,69.1,69.1,69.1,69.1,1
71,2,0,0,2,2,54.5,3778.2,0.7676056338028169,53.21408450704225,0
43,0,0,0,0,0,75.35,3161.4,1.7523255813953487,73.52093023255814,0
50,2,0,0,2,1,44.45,2188.45,0.889,43.769,0
13,0,0,0,0,0,75.0,999.45,5.769230769230769,76.88076923076923,1
19,0,2,0,2,1,100.0,1888.65,5.2631578947368425,99.40263157894738,1
41,0,0,2,0,0,98.05,3990.6,2.3914634146341465,97.33170731707317,0
1,0,0,0,0,0,71.15,71.15,71.15,71.15,1
24,0,2,2,0,0,54.15,1240.25,2.25625,51.677083333333336,1
40,0,2,0,0,1,63.9,2635.0,1.5975,65.875,0
3,0,2,2,0,0,69.15,235.0,23.05,78.33333333333333,0
37,2,0,0,0,1,64.65,2347.85,1.7472972972972975,63.4554054054054,0
67,2,0,2,2,2,108.75,7156.2,1.623134328358209,106.80895522388059,1
32,0,2,0,0,0,98.85,3089.6,3.0890625,96.55,0
6,0,0,0,2,0,49.15,270.8,8.191666666666666,45.13333333333333,1
32,2,0,0,0,0,89.6,2901.8,2.8,90.68125,0
59,0,2,2,0,0,83.25,4949.1,1.4110169491525424,83.88305084745764,0
30,0,2,2,2,1,70.25,2198.9,2.341666666666667,73.29666666666667,0
20,1,1,1,1,0,19.4,374.5,0.97,18.725,1
27,1,1,1,1,2,24.5,761.95,0.9074074074074074,28.22037037037037,0
20,2,0,0,0,0,79.15,1520.9,3.9575000000000005,76.045,1
9,1,1,1,1,1,20.1,190.25,2.2333333333333334,21.13888888888889,0
68,2,2,2,0,1,73.0,5163.0,1.0735294117647058,75.92647058823529,0
69,2,0,0,2,2,61.4,4059.85,0.889855072463768,58.83840579710145,0
26,0,0,2,2,0,84.3,2281.6,3.2423076923076923,87.75384615384615,0
69,1,1,1,1,2,19.9,1356.7,0.28840579710144926,19.66231884057971,0
11,1,1,1,1,2,20.4,231.45,1.8545454545454545,21.04090909090909,0
1,0,0,0,0,0,50.75,50.75,50.75,50.75,0
10,1,1,1,1,1,20.45,242.4,2.045,24.240000000000002,0
55,2,2,0,2,1,75.75,4264.25,1.3772727272727272,77.53181818181818,0
44,2,0,0,2,1,65.4,2774.55,1.4863636363636366,63.05795454545455,0
46,0,0,0,0,0,80.4,3605.2,1.7478260869565219,78.37391304347825,1
69,2,2,2,0,2,59.75,4069.9,0.8659420289855072,58.984057971014494,0
11,0,0,0,0,0,78.5,874.2,7.136363636363637,79.47272727272728,0
11,0,2,0,0,0,102.0,1145.35,9.272727272727273,104.12272727272726,1
29,0,0,2,0,0,48.95,1323.7,1.6879310344827587,45.6448275862069,0
57,2,0,0,0,0,99.65,5497.05,1.7482456140350877,96.43947368421053,0
28,1,1,1,1,1,18.25,534.7,0.6517857142857143,19.09642857142857,0
42,2,0,2,0,0,54.55,2455.05,1.2988095238095236,58.453571428571436,0
2,1,1,1,1,0,20.65,38.7,10.325,19.35,1
23,2,2,0,2,1,40.65,947.4,1.767391304347826,41.19130434782608,0
18,1,1,1,1,0,20.45,357.0,1.136111111111111,19.833333333333332,0
62,1,1,1,1,1,24.8,1476.25,0.4,23.81048387096774,0
1,0,0,0,0,0,70.8,70.8,70.8,70.8,1
16,0,0,0,2,0,89.05,1448.6,5.565625,90.5375,1
3,0,0,0,0,0,96.6,291.9,32.199999999999996,97.3,1
67,2,2,2,2,1,88.8,5903.15,1.3253731343283581,88.10671641791045,0
62,1,1,1,1,2,20.05,1201.65,0.3233870967741936,19.381451612903227,0
57,0,2,2,0,0,104.5,5921.35,1.8333333333333333,103.88333333333334,1
2,0,0,0,0,0,69.8,146.65,34.9,73.325,0
23,2,0,2,2,2,77.15,1759.4,3.354347826086957,76.49565217391304,0
25,2,0,0,2,2,35.05,844.45,1.402,33.778,0
72,0,2,2,2,2,108.1,7774.05,1.5013888888888889,107.97291666666666,0
2,0,0,0,0,0,84.05,134.05,42.025,67.025,0
8,1,1,1,1,1,20.2,140.95,2.525,17.61875,0
5,0,0,0,0,0,50.6,249.95,10.120000000000001,49.989999999999995,1
35,0,0,2,0,0,49.2,1701.65,1.4057142857142857,48.61857142857143,0
24,1,1,1,1,1,24.6,592.65,1.0250000000000001,24.693749999999998,0
2,0,0,0,0,0,71.65,135.75,35.825,67.875,0
72,2,2,2,2,2,104.9,7732.65,1.4569444444444446,107.39791666666666,0
41,2,2,2,2,0,106.5,4282.4,2.597560975609756,104.44878048780487,0
4,2,0,0,0,0,49.35,219.65,12.3375,54.9125,1
26,0,2,0,0,1,75.5,2018.1,2.9038461538461537,77.61923076923077,0
7,0,2,0,0,0,94.25,669.0,13.464285714285714,95.57142857142857,1
1,0,0,0,0,0,68.95,68.95,68.95,68.95,1
4,0,2,0,2,0,58.5,224.85,14.625,56.2125,0
48,0,2,2,2,2,78.9,3771.5,1.64375,78.57291666666667,0
2,0,0,0,0,0,93.85,196.75,46.925,98.375,1
12,2,0,2,2,1,79.2,943.85,6.6000000000000005,78.65416666666667,0
60,2,0,2,2,0,109.45,6572.85,1.8241666666666667,109.5475,0
55,2,0,2,2,2,59.2,3175.85,1.0763636363636364,57.74272727272727,0
1,0,0,0,2,0,29.15,29.15,29.15,29.15,0
4,0,0,0,0,0,76.05,318.9,19.0125,79.725,1
1,0,0,0,0,0,24.45,24.45,24.45,24.45,1
42,0,0,2,2,2,66.5,2762.75,1.5833333333333333,65.7797619047619,0
1,2,0,0,0,0,49.55,49.55,49.55,49.55,0
7,0,0,2,0,0,89.35,631.85,12.764285714285714,90.26428571428572,1
3,0,0,2,0,0,73.6,232.5,24.53333333333333,77.5,0
72,2,2,2,0,2,82.65,5919.35,1.1479166666666667,82.21319444444445,0
15,0,0,0,0,0,49.0,749.25,3.2666666666666666,49.95,0
4,0,0,0,0,0,80.35,307.4,20.0875,76.85,1
11,1,1,1,1,1,25.2,245.15,2.290909090909091,22.286363636363635,0
5,1,1,1,1,0,25.45,134.75,5.09,26.95,0
1,2,0,2,0,0,55.8,55.8,55.8,55.8,1
72,2,0,2,2,2,110.9,8240.85,1.5402777777777779,114.45625000000001,0
55,0,2,0,0,0,77.75,4266.4,1.4136363636363636,77.57090909090908,0
40,1,1,1,1,0,26.2,1077.5,0.655,26.9375,0
57,1,1,1,1,2,19.9,1115.6,0.34912280701754383,19.5719298245614,0
1,0,0,0,0,0,79.05,79.05,79.05,79.05,1
1,2,0,0,0,0,95.0,95.0,95.0,95.0,1
1,0,0,0,0,0,25.2,25.2,25.2,25.2,1
52,0,2,2,0,1,80.85,4079.55,1.5548076923076921,78.45288461538462,0
41,0,0,2,0,0,98.4,4187.75,2.4000000000000004,102.14024390243902,1
43,0,0,0,0,1,56.35,2391.15,1.3104651162790697,55.608139534883726,0
47,1,1,1,1,2,19.3,890.5,0.41063829787234046,18.9468085106383,0
3,0,0,0,0,0,50.4,137.25,16.8,45.75,0
66,2,2,2,2,2,79.4,5154.6,1.2030303030303031,78.10000000000001,1
55,0,0,2,2,2,55.25,3119.9,1.0045454545454546,56.72545454545455,0
29,1,1,1,1,1,19.1,529.5,0.6586206896551725,18.25862068965517,0
12,0,0,0,0,0,84.05,966.55,7.004166666666666,80.54583333333333,0
66,0,2,2,0,0,105.2,6936.85,1.593939393939394,105.10378787878788,0
35,0,0,2,0,0,101.4,3496.3,2.8971428571428572,99.89428571428572,1
10,0,0,2,0,0,89.8,914.3,8.98,91.42999999999999,1
27,0,0,0,0,0,75.75,1929.0,2.8055555555555554,71.44444444444444,0
58,0,0,0,2,0,95.3,5817.7,1.643103448275862,100.3051724137931,0
54,2,2,2,2,2,109.75,6110.2,2.0324074074074074,113.15185185185184,1
9,1,1,1,1,0,19.85,178.8,2.2055555555555557,19.866666666666667,0
2,1,1,1,1,1,19.3,28.3,9.65,14.15,1
6,0,0,0,0,0,69.1,435.0,11.516666666666666,72.5,0
26,0,0,0,0,0,91.25,2351.8,3.5096153846153846,90.45384615384616,1
9,1,1,1,1,0,20.25,186.15,2.25,20.683333333333334,0
8,0,2,2,0,0,54.75,445.85,6.84375,55.73125,0
12,0,0,0,0,0,81.45,912.0,6.7875000000000005,76.0,0
15,0,0,0,0,0,49.1,679.55,3.2733333333333334,45.30333333333333,1
43,2,0,2,0,1,80.2,3581.6,1.8651162790697675,83.29302325581395,0
42,0,0,0,2,0,100.3,4222.95,2.388095238095238,100.54642857142856,0
31,2,0,2,2,0,65.25,1994.3,2.1048387096774195,64.33225806451613,1
66,2,0,2,2,2,90.95,5930.05,1.3780303030303032,89.84924242424243,0
18,0,2,0,2,0,85.45,1505.85,4.747222222222223,83.65833333333333,1
1,1,1,1,1,0,20.0,20.0,20.0,20.0,0
61,0,2,0,2,2,94.1,5638.3,1.542622950819672,92.43114754098362,1
10,0,2,0,0,0,79.85,797.25,7.984999999999999,79.725,0
1,0,0,0,0,0,71.65,71.65,71.65,71.65,1
18,0,2,0,0,0,73.55,1359.45,4.086111111111111,75.525,0
24,0,2,2,0,0,104.65,2542.45,4.360416666666667,105.93541666666665,1
3,1,1,1,1,0,19.3,54.7,6.433333333333334,18.233333333333334,0
50,1,1,1,1,1,20.15,989.05,0.40299999999999997,19.781,0
1,0,0,0,0,0,44.55,44.55,44.55,44.55,0
2,2,0,0,2,0,54.45,87.3,27.225,43.65,0
17,1,1,1,1,1,19.65,351.55,1.1558823529411764,20.679411764705883,0
69,0,2,2,0,2,105.0,7297.75,1.5217391304347827,105.76449275362319,0
72,2,2,2,2,2,88.7,6301.7,1.2319444444444445,87.52361111111111,0
3,0,0,0,0,0,74.25,210.3,24.75,70.10000000000001,1
50,2,2,2,0,2,75.15,3822.45,1.5030000000000001,76.449,0
53,1,1,1,1,2,20.25,1048.45,0.38207547169811323,19.782075471698114,0
58,2,2,0,2,2,109.1,6393.65,1.8810344827586205,110.2353448275862,0
46,2,0,0,0,1,30.75,1489.3,0.6684782608695652,32.37608695652174,0
72,2,2,2,2,0,112.9,8061.5,1.5680555555555555,111.96527777777777,0
1,0,0,0,0,0,74.2,74.2,74.2,74.2,1
6,0,2,2,0,0,94.05,518.75,15.674999999999999,86.45833333333333,0
72,2,2,2,2,2,78.85,5763.15,1.0951388888888889,80.04374999999999,0
4,0,0,0,0,0,55.3,238.5,13.825,59.625,0
52,1,1,1,1,2,19.35,1031.7,0.3721153846153846,19.840384615384615,0
2,1,1,1,1,1,20.45,34.8,10.225,17.4,0
65,1,1,1,1,2,19.35,1319.95,0.2976923076923077,20.306923076923077,0
43,0,2,0,0,0,101.0,4388.4,2.3488372093023258,102.05581395348837,1
4,0,2,0,0,0,100.2,420.2,25.05,105.05,1
25,2,0,0,0,1,89.05,2177.45,3.562,87.098,1
51,0,2,0,2,1,78.65,3950.85,1.5421568627450981,77.46764705882353,0
12,0,0,2,0,0,74.75,827.05,6.229166666666667,68.92083333333333,0
57,2,0,0,0,1,70.1,3913.3,1.2298245614035086,68.65438596491228,1
24,1,1,1,1,1,19.9,533.5,0.8291666666666666,22.229166666666668,0
64,0,0,2,2,1,58.35,3756.45,0.91171875,58.69453125,0
4,0,2,2,2,1,105.65,443.9,26.4125,110.975,1
26,0,0,2,0,0,100.5,2599.95,3.8653846153846154,99.99807692307692,0
15,1,1,1,1,0,20.05,284.3,1.3366666666666667,18.953333333333333,0
64,1,1,1,1,2,25.65,1740.8,0.40078125,27.2,0
36,0,2,0,0,0,96.5,3436.1,2.6805555555555554,95.44722222222222,1
27,0,0,0,0,0,95.0,2462.55,3.5185185185185186,91.20555555555556,0
1,0,0,0,0,0,70.85,70.85,70.85,70.85,1
35,2,0,2,2,1,85.95,3110.1,2.455714285714286,88.86,1
4,0,0,2,0,0,73.9,280.85,18.475,70.2125,1
8,0,0,0,0,0,45.45,411.75,5.68125,51.46875,0
10,1,1,1,1,0,20.0,198.6,2.0,19.86,0
2,0,2,0,0,0,49.2,103.7,24.6,51.85,0
58,2,2,2,0,2,109.45,6144.55,1.8870689655172415,105.94051724137931,1
51,2,2,2,2,2,83.25,4089.45,1.6323529411764706,80.18529411764706,0
46,1,1,1,1,2,19.25,864.2,0.41847826086956524,18.786956521739132,0
1,1,1,1,1,0,19.65,19.65,19.65,19.65,0
46,0,0,0,0,0,72.8,3249.4,1.5826086956521739,70.63913043478261,0
50,2,2,0,2,0,109.65,5405.8,2.193,108.116,0
53,0,2,0,2,0,65.0,3363.8,1.2264150943396226,63.46792452830189,0
61,0,2,2,2,0,114.1,7132.15,1.8704918032786884,116.92049180327868,0
5,1,1,1,1,0,20.65,93.55,4.13,18.71,0
47,2,2,2,2,1,86.95,4138.9,1.85,88.06170212765957,0
54,0,2,2,0,1,94.75,5121.75,1.7546296296296295,94.84722222222223,0
19,0,0,0,0,0,25.35,566.1,1.3342105263157895,29.794736842105266,0
